value;dimension;domain;variable;depth;datetime;location;experiment;fertilizer_tr;variety_tr;plantdensity_tr;plantingdate_tr;soilmanagement_tr;plantprotection_tr;repetition;
1996;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
8681;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;4;NA;2;NA;NA;1;
11329;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;4;NA;2;NA;NA;2;
6529;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;4;NA;2;NA;NA;3;
5650;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
8688;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;4;NA;2;NA;NA;1;
10504;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;4;NA;2;NA;NA;2;
10663;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;4;NA;2;NA;NA;3;
9840;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
9335;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;4;NA;2;NA;NA;1;
10621;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;4;NA;2;NA;NA;2;
6103;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;4;NA;2;NA;NA;3;
7696;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
12516;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;4;NA;2;NA;NA;1;
11328;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;4;NA;2;NA;NA;2;
12003;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;4;NA;2;NA;NA;3;
10510;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
6284;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;4;NA;2;NA;NA;1;
7932;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;4;NA;2;NA;NA;2;
7979;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;4;NA;2;NA;NA;3;
6704;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;4;NA;2;NA;NA;4;
10620;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8648;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
8989;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
9147;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
12471;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12726;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
8081;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
7823;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
7289;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8007;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
6226;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
5205;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
5540;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
7940;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
4920;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
5670;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
11500;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
14720;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
11770;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
10300;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
10710;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
9580;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
10040;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
10050;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
11340;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12460;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
11360;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
11360;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
11280;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12820;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
11960;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
10630;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
12820;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
9350;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
12450;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
12960;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
14640;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
11870;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
9970;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
8060;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
13202;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
11411;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
12420;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
10301;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
9605;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8701;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
10192;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
6130;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
10139;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
7479;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
7205;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
11386;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
9995;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
10776;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
9866;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
9204;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
14529;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
13370;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
13034;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
12788;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
12771;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
14879;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
10576;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
12051;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
6951;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8597;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
3841;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
2330;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
13064;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
11936;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
12562;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
12586;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
7069;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8203;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
9122;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
7554;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
13241;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
10321;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
13629;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
13973;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
12925;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
16349;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
14302;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
12199;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
6663;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
8848;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
2003;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
2361;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
9921;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
13270;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
7183;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
4534;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
13019;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12019;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
11332;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
11308;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
10381;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12794;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
8337;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
8494;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
13417;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
12753;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
9581;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
10987;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
7499;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;1;
7628;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;2;
8589;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;3;
7181;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;3;5;NA;2;NA;NA;4;
6925;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
5959;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
7210;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
6298;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8410;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
8556;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
7703;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
7743;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
5312;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
5889;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
3069;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
4484;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
4850;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
4900;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
3980;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
5090;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9650;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
7770;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
8570;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
8040;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9010;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
13200;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
4540;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
14770;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9480;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
10170;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9450;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
10360;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8430;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
8180;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
7230;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
7970;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8890;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9630;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9690;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
9950;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8830;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
11650;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9290;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
8370;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8823;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
8171;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9313;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
8483;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9199;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
8058;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
11107;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
8505;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
3525;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
5698;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
8163;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
6384;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9305;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9114;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
10469;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
12409;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
11251;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
10474;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
12500;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
11586;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
13729;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
12019;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
11456;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
13239;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
4219;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
5721;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
3519;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
5995;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
10621;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9994;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
11653;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
13085;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
7902;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
6902;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
7339;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
9591;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9360;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9819;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9653;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
10783;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
10211;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
10462;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
11125;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
12209;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
4927;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
4792;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
2067;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
4323;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9537;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9003;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
6851;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
8794;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9501;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
10260;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
9556;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
9474;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
9266;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
9034;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
8594;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
10557;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
12149;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
10422;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
10046;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
11622;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
8334;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;1;
6254;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;2;
6511;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;3;
7841;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;4;1;NA;2;NA;NA;4;
6919;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;2;NA;2;NA;NA;1;
8301;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;2;NA;2;NA;NA;2;
7308;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;2;NA;2;NA;NA;3;
7774;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;4;2;NA;2;NA;NA;4;
9746;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;1;
10313;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;2;
9092;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;3;
8906;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;4;
6984;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;1;
7358;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;2;
5782;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;4;2;NA;2;NA;NA;3;
