value,dimension,domain,parameter,depth,datetime,experiment,treatment,repetition,equipment,person/logger
7114,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V02,2,,
7221,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V03,2,,
9649,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V04,2,,
7910,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V05,2,,
6317,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V01,2,,
7276,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V02,2,,
6454,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V03,2,,
8688,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V04,2,,
8007,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V05,2,,
5889,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V01,2,,
7358,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V02,2,,
7540,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V03,2,,
4953,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V04,2,,
6505,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V05,2,,
5026,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V01,2,,
7109,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V02,2,,
6820,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V03,2,,
5005,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V04,2,,
4255,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V05,2,,
3931,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V01,3,,
4130,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V02,3,,
4274,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V03,3,,
3431,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V04,3,,
3863,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V05,3,,
5432,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V01,3,,
6972,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V02,3,,
6491,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V03,3,,
6213,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V04,3,,
6895,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V05,3,,
4687,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V01,3,,
6797,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V02,3,,
4883,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V03,3,,
5854,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V04,3,,
6226,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V05,3,,
3069,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V01,3,,
5782,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V02,3,,
5184,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V03,3,,
4340,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V04,3,,
6367,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V05,3,,
2465,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V01,3,,
5723,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V02,3,,
4857,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V03,3,,
4320,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V04,3,,
4786,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V05,3,,
5650,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V01,4,,
5748,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V02,4,,
5739,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V03,4,,
4404,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V04,4,,
7289,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F01|V05,4,,
5298,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V01,4,,
3788,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V02,4,,
6373,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V03,4,,
4504,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V04,4,,
5272,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F02|V05,4,,
4109,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V01,4,,
4825,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V02,4,,
5613,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V03,4,,
4034,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V04,4,,
5205,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F03|V05,4,,
4484,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V01,4,,
4222,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V02,4,,
5141,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V03,4,,
4611,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V04,4,,
5183,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F04|V05,4,,
4357,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V01,4,,
3667,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V02,4,,
4766,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V03,4,,
3465,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V04,4,,
2942,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T02|F05|V05,4,,
4080,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V01,1,,
4997,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V02,1,,
5827,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V03,1,,
4624,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V04,1,,
7026,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V05,1,,
4182,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V01,1,,
6041,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V02,1,,
8239,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V03,1,,
5714,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V04,1,,
7909,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V05,1,,
3647,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V01,1,,
5821,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V02,1,,
6157,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V03,1,,
6125,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V04,1,,
8551,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V05,1,,
3718,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V01,1,,
5353,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V02,1,,
5246,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V03,1,,
4837,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V04,1,,
9667,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V05,1,,
3733,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V01,1,,
3596,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V02,1,,
5236,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V03,1,,
5809,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V04,1,,
7800,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V05,1,,
3587,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V01,2,,
4269,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V02,2,,
3984,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V03,2,,
2015,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V04,2,,
4125,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V05,2,,
4974,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V01,2,,
5815,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V02,2,,
7046,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V03,2,,
3809,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V04,2,,
6983,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V05,2,,
4692,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V01,2,,
5875,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V02,2,,
6746,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V03,2,,
3288,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V04,2,,
6704,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V05,2,,
3733,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V01,2,,
5201,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V02,2,,
5107,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V03,2,,
3313,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V04,2,,
5895,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V05,2,,
3055,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V01,2,,
4465,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V02,2,,
5603,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V03,2,,
2815,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V04,2,,
5610,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V05,2,,
4753,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V01,3,,
6342,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V02,3,,
7120,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V03,3,,
6998,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V04,3,,
12077,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V05,3,,
4782,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V01,3,,
5135,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V02,3,,
5606,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V03,3,,
6969,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V04,3,,
9259,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V05,3,,
4989,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V01,3,,
6809,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V02,3,,
3891,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V03,3,,
5403,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V04,3,,
7822,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V05,3,,
4693,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V01,3,,
5346,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V02,3,,
4608,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V03,3,,
5437,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V04,3,,
6985,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V05,3,,
2269,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V01,3,,
4695,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V02,3,,
3539,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V03,3,,
3429,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V04,3,,
6277,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V05,3,,
4824,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V01,4,,
6030,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V02,4,,
6715,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V03,4,,
6579,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V04,4,,
7930,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F01|V05,4,,
2354,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V01,4,,
6295,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V02,4,,
6419,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V03,4,,
5092,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V04,4,,
7661,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F02|V05,4,,
3835,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V01,4,,
5040,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V02,4,,
6339,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V03,4,,
5691,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V04,4,,
6290,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F03|V05,4,,
3356,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V01,4,,
4489,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V02,4,,
5016,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V03,4,,
3320,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V04,4,,
4850,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F04|V05,4,,
3584,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V01,4,,
3121,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V02,4,,
4805,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V03,4,,
3673,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V04,4,,
3769,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T03|F05|V05,4,,
4548,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V01,1,,
6076,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V02,1,,
5828,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V03,1,,
5216,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V04,1,,
6841,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V05,1,,
3435,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V01,1,,
6278,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V02,1,,
5982,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V03,1,,
6825,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V04,1,,
7824,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V05,1,,
3978,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V01,1,,
6976,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V02,1,,
6066,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V03,1,,
6973,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V04,1,,
7771,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V05,1,,
3625,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V01,1,,
7201,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V02,1,,
6383,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V03,1,,
5603,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V04,1,,
5869,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V05,1,,
3348,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V01,1,,
4940,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V02,1,,
6938,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V03,1,,
3688,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V04,1,,
6150,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V05,1,,
4324,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V01,2,,
4144,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V02,2,,
3833,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V03,2,,
4189,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V04,2,,
5850,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V05,2,,
6116,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V01,2,,
5729,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V02,2,,
4778,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V03,2,,
5154,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V04,2,,
8361,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V05,2,,
5362,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V01,2,,
5707,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V02,2,,
4665,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V03,2,,
5817,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V04,2,,
6806,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V05,2,,
4076,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V01,2,,
5635,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V02,2,,
4314,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V03,2,,
5244,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V04,2,,
6908,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V05,2,,
3826,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V01,2,,
4643,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V02,2,,
3529,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V03,2,,
3246,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V04,2,,
6086,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V05,2,,
4332,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V01,3,,
5871,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V02,3,,
3235,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V03,3,,
6264,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V04,3,,
7898,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V05,3,,
4663,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V01,3,,
3973,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V02,3,,
3706,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V03,3,,
5775,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V04,3,,
6520,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V05,3,,
4211,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V01,3,,
3867,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V02,3,,
3655,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V03,3,,
5047,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V04,3,,
3158,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V05,3,,
4447,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V01,3,,
5059,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V02,3,,
3557,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V03,3,,
4592,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V04,3,,
3502,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V05,3,,
2830,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V01,3,,
2611,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V02,3,,
2998,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V03,3,,
3317,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V04,3,,
2120,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V05,3,,
5358,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V01,4,,
6538,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V02,4,,
8261,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V03,4,,
6339,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V04,4,,
7431,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F01|V05,4,,
5364,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V01,4,,
6771,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V02,4,,
7094,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V03,4,,
5042,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V04,4,,
5741,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F02|V05,4,,
5435,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V01,4,,
4684,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V02,4,,
8356,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V03,4,,
5287,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V04,4,,
4982,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F03|V05,4,,
5543,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V01,4,,
5829,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V02,4,,
6959,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V03,4,,
5132,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V04,4,,
3277,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F04|V05,4,,
3101,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V01,4,,
4511,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V02,4,,
3491,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V03,4,,
3862,kg ha-1,maize,grainyield,0,1993-11-05 12:00,MV|planting_date,T04|F05|V04,4,,
